username,display_name,description,location,followers_count,following_count,statuses_count,created_at,target_population,locals_vs_diaspora,person_vs_organization,iteration_added,description_en,display_name_en
21molana,Amirhossein Molana,آنک بی‌باده کند جان مرا مست کجاست و آنک بیرون کند از جان و دلم دست کجاست  و آنک سوگند خورم جز به سر او نخورم و آنک سوگندِ من و توبه‌ام اشکست کجاست  حضرت مولانا,,0.0,1.0,0.0,April 2025,2,2,2,6,آنک بی‌باده کند جان مرا مست کجاست و آنک بیرون کند از جان و دلم دست کجاست  و آنک سوگند خورم جز به سر او نخورم و آنک سوگندِ من و توبه‌ام اشکست کجاست  حضرت مولانا,Amirhossein Molana
abadguy000,🏴󠁧󠁢󠁥󠁮󠁧󠁿AlinnaKX87🇺🇲,"Freedom, Family and HF Electronics!!","Preston, England",278.0,639.0,2068.0,July 2020,1,0,1,6,"Freedom, Family and HF Electronics!!",🏴󠁧󠁢󠁥󠁮󠁧󠁿AlinnaKX87🇺🇲
abbasalawadi6,ABBAS Alawadi,عٌآشُقُ عٌلَيَ آبًنِ آبيَ طِآلَبً,,109.0,641.0,138.0,March 2021,1,2,1,6,عٌآشُقُ عٌلَيَ آبًنِ آبيَ طِآلَبً,ABBAS Alawadi
aliziyak,Ali Ziya,علی ضیا,,0.0,90.0,6185.0,November 2018,0,2,1,6,علی ضیا,Ali Ziya
allison61478051,Allison,Don’t even know what I’m doing here tbh,,2.0,10.0,5.0,June 2021,2,2,2,6,Don’t even know what I’m doing here tbh,Allison
abbasmowzoon,Abbas_Mowzoon,Researcher Author Director Producer,,0.0,0.0,390.0,April 2021,1,2,1,6,Researcher Author Director Producer,Abbas_Mowzoon
0mfahzf4tebztdl,کلول,زندگی نکردم ولی فعلا زنده ام,,81.0,53.0,150.0,April 2021,1,2,2,6,زندگی نکردم ولی فعلا زنده ام,کلول
3eyedamir,SeyedAmir Sayyah,دغدغه محیط‌کسب‌وکار، کارآفرینی، شفافیت، عدالت رقابت، حقوق‌مالکیت، حاکمیت‌قانون و تنظیمگری فجازی در ایران. توئیتهام به هیچ شورا و مرکزی ربطی نَ  دا  رَد,,0.0,438.0,5587.0,January 2020,1,1,1,6,دغدغه محیط‌کسب‌وکار، کارآفرینی، شفافیت، عدالت رقابت، حقوق‌مالکیت، حاکمیت‌قانون و تنظیمگری فجازی در ایران. توئیتهام به هیچ شورا و مرکزی ربطی نَ  دا  رَد,SeyedAmir Sayyah
ain4or,Jason Miller,Never understood anyone but then against all odds it's hard to understand me.,"West Union, IA",32.0,182.0,36.0,October 2022,0,2,0,6,Never understood anyone but then against all odds it's hard to understand me.,Jason Miller
a_sarkohi,Arash Sarkohi,Welcome to the Jungle! (here mostly in farsi),,2995.0,702.0,1854.0,October 2016,1,2,1,6,Welcome to the Jungle! (here mostly in farsi),Arash Sarkohi
aboodmatar17,aboodmatar,from Gaza .,,513.0,5502.0,444.0,June 2020,0,2,1,6,from Gaza .,aboodmatar
ajaykum78488191,Ajaykumar Singh,I am property dealer,,72.0,799.0,561.0,February 2021,0,2,0,6,I am property dealer,Ajaykumar Singh
agudaojo,Dennise,May God bless my way,Africa,185.0,1173.0,34.0,April 2022,0,2,1,6,May God bless my way,Dennise
all_kapped,.,⏁⊑⟒⍀⟒ ⏃⍀⟒ ⍜/⋏⌰⊬ ⏁⍙⍜ ☌⟒⋏⎅⟒⍀⌇,nowhere,111.0,2343.0,2790.0,February 2020,0,2,0,6,⏁⊑⟒⍀⟒ ⏃⍀⟒ ⍜/⋏⌰⊬ ⏁⍙⍜ ☌⟒⋏⎅⟒⍀⌇,.
aboutmes7,تتو آرتیست,هر کاری میکنم برای براندازیخبررسانآگاهی دهنده,آزادی,0.0,193.0,7656.0,November 2021,1,1,1,6,هر کاری میکنم برای براندازیخبررسانآگاهی دهنده,تتو آرتیست
aframalhameli,Afra Al Hameli,Director of Strategic Communications  @MOFAUAE,Abu Dhabi,0.0,301.0,1939.0,October 2020,0,2,1,6,Director of Strategic Communications  @MOFAUAE,Afra Al Hameli
afcasiancup_ar,كأس آسيا,الصفحة الرسمية لكأس آسيا باللغة العربية,,0.0,33.0,1315.0,April 2014,0,2,0,6,الصفحة الرسمية لكأس آسيا باللغة العربية,كأس آسيا
aleborghi_,Alessandro Borghi,Ridete.,,0.0,208.0,1525.0,February 2012,0,2,0,6,Ridete.,Alessandro Borghi
amadei_paola,Paola Amadei,Ambasciatrice d’Italia in Iran. Personal views only. Follows and Retweets are not endorsement.,,162.0,28.0,3.0,June 2014,0,2,0,6,Ambasciatrice d’Italia in Iran. Personal views only. Follows and Retweets are not endorsement.,Paola Amadei
54hz_whale,54hzwhale,Gamification Enthusiast Crypto Enthusiast,,59.0,1363.0,55.0,November 2021,0,2,0,6,Gamification Enthusiast Crypto Enthusiast,54hzwhale
abdullahmohtadi,Abdullah Mohtadi,Secretary General of the Komala Party of Iranian Kurdistan,,0.0,430.0,647.0,January 2012,1,2,1,6,Secretary General of the Komala Party of Iranian Kurdistan,Abdullah Mohtadi
ahmadnaderi_ir,احمد نادری,● دانشیار دانشگاه تهران● نماینده مردم ایران از حوزه انتخابیه تهران، ری،شمیرانات،اسلامشهر وپردیس در مجالس یازدهم و دوازدهم● عضو هیات رئیسه مجلس,,0.0,391.0,2452.0,February 2020,1,1,1,6,● دانشیار دانشگاه تهران● نماینده مردم ایران از حوزه انتخابیه تهران، ری،شمیرانات،اسلامشهر وپردیس در مجالس یازدهم و دوازدهم● عضو هیات رئیسه مجلس,احمد نادری
1573cigars,1573 Cigars,Exclusive U.K. Distributor of Foundation Cigar Company.,,649.0,10.0,3.0,October 2023,0,2,0,6,Exclusive U.K. Distributor of Foundation Cigar Company.,1573 Cigars
alihars6,سبزی پلو با ماهی,برای آزادی,,155.0,304.0,183.0,October 2021,1,2,1,6,برای آزادی,سبزی پلو با ماهی
ajdarbekbosynov,Айдар Бекбосынов,"Живу, не тужу",,0.0,73.0,5.0,January 2022,0,2,2,6,"Живу, не тужу",Айдар Бекбосынов
a_z_im,Az_im,امنیتی نویس. امیدوار وطنم. ایران.,,0.0,1213.0,6145.0,March 2015,1,2,1,6,امنیتی نویس. امیدوار وطنم. ایران.,Az_im
_aliemili_,Ali Emili,کد می‌نویسم، گیتار الکتریک میزنم، دو خط کتاب می‌خونم و فیلم و سریال می‌بینم، یه ورزشی‌ام می‌کنم و اینا، انگلیسی و آلمانی می‌خونم، اسم اینارو فعلا گذاشتم هویت.,,9.0,132.0,87.0,December 2025,1,2,1,6,کد می‌نویسم، گیتار الکتریک میزنم، دو خط کتاب می‌خونم و فیلم و سریال می‌بینم، یه ورزشی‌ام می‌کنم و اینا، انگلیسی و آلمانی می‌خونم، اسم اینارو فعلا گذاشتم هویت.,Ali Emili
404arsynotfound,Arsy,Living proof that sleep is optional.,,8.0,72.0,35.0,June 2022,1,2,1,6,Living proof that sleep is optional.,Arsy
alexpombo489762,Alex Pombo,"Conseiller en communication, Essayiste, Sociologue, Apôtre du numérique, Spécialiste du cinéma, Passionné d'histoire, Entrepreneur, Trader.",,224.0,4393.0,2385.0,February 2025,0,2,0,6,"Conseiller en communication, Essayiste, Sociologue, Apôtre du numérique, Spécialiste du cinéma, Passionné d'histoire, Entrepreneur, Trader.",Alex Pombo
abofazlrajabi,Abolfazl Rajabi,"𝐂𝐢𝐧𝐞𝐦𝐚,𝐓𝐕 𝐀𝐂𝐓𝐎𝐑                                        𝗶𝗻𝘀𝘁𝗮𝗴𝗿𝗮𝗺:𝗮𝗯𝗼𝗹𝗳𝗮𝘇𝗹𝗿𝗮𝗷𝗮𝗯𝗶𝗼𝗿𝗴𝗶𝗻𝗮𝗹",,1556.0,81.0,1065.0,January 2024,1,2,1,6,"𝐂𝐢𝐧𝐞𝐦𝐚,𝐓𝐕 𝐀𝐂𝐓𝐎𝐑                                        𝗶𝗻𝘀𝘁𝗮𝗴𝗿𝗮𝗺:𝗮𝗯𝗼𝗹𝗳𝗮𝘇𝗹𝗿𝗮𝗷𝗮𝗯𝗶𝗼𝗿𝗴𝗶𝗻𝗮𝗹",Abolfazl Rajabi
90ndstoppage,90ndstoppage,Get the latest on #IndianFootball  here  | Business Queries / Contact (DM)  : stoppage90nd@gmail.com | FB & IG :  @90ndstoppage,,0.0,566.0,5593.0,September 2020,0,2,0,6,Get the latest on #IndianFootball  here  | Business Queries / Contact (DM)  : stoppage90nd@gmail.com | FB & IG :  @90ndstoppage,90ndstoppage
_iweni,🌚🤍,بُگذار گُم‌ شَوَم دَر تو ...,,80.0,370.0,96.0,May 2022,2,2,2,6,بُگذار گُم‌ شَوَم دَر تو ...,🌚🤍
abn0029,N.P.L,"Les petites filles obéissantes vont au paradis, les autres vont ou elles veulent",Dimension,113.0,337.0,6157.0,October 2023,0,2,0,6,"Les petites filles obéissantes vont au paradis, les autres vont ou elles veulent",N.P.L
alibazdarian,Alibazdarian65,علی بازداریان  خیلی بی ریا و ساده,,168.0,1256.0,19.0,June 2022,1,2,1,6,علی بازداریان  خیلی بی ریا و ساده,Alibazdarian65
alirezaw_77,Alireza Ejarestaghi,I ɴᴇᴇᴅ ᴀ ʙʀᴇᴀᴋ ғʀᴏᴍ ᴀʟʟ ᴛʜɪs ʙᴜʟʟsʜɪᴛ,,1.0,11.0,2.0,October 2022,0,2,1,6,I ɴᴇᴇᴅ ᴀ ʙʀᴇᴀᴋ ғʀᴏᴍ ᴀʟʟ ᴛʜɪs ʙᴜʟʟsʜɪᴛ,Alireza Ejarestaghi
_iwftw,𐰯𐱃𐰢𐰚|فآطِمِ🎋,ایسته‌سن یاندیر یانماغا آلیشاریق کول اولوب یئنیدن دوغولاریق سونرا..,Təbrizli-,1216.0,819.0,4248.0,March 2023,2,2,2,6,ایسته‌سن یاندیر یانماغا آلیشاریق کول اولوب یئنیدن دوغولاریق سونرا..,𐰯𐱃𐰢𐰚|فآطِمِ🎋
afzalieli,Eli Afzali,هنرمند حامی محیط زیست و طبیعت,,1.0,8.0,5.0,October 2022,1,2,1,6,هنرمند حامی محیط زیست و طبیعت,Eli Afzali
al_bayynat2,شبكة البينات الثقافية (احتياطي),حساب احتياطي : #مقتطفات_خطابات_محاضرات_حوارات,Yemen,0.0,1.0,3055.0,June 2020,2,2,2,6,حساب احتياطي : #مقتطفات_خطابات_محاضرات_حوارات,شبكة البينات الثقافية (احتياطي)
abas_asgharpour,abas asgharpour,شاعر و نویسنده,,65.0,62.0,160.0,September 2022,1,2,1,6,شاعر و نویسنده,abas asgharpour
alhumma,Al Humma,Application gestion de la communauté musulmane,Abidjan,0.0,7.0,0.0,December 2025,0,2,0,6,Application gestion de la communauté musulmane,Al Humma
aishaguzma28258,Aisha Guzman,I’m strong I’ll never quit,"Rochester,mn",0.0,3.0,2.0,June 2023,0,2,1,6,I’m strong I’ll never quit,Aisha Guzman
abed33474966,Ab.Es,مانیا,,12.0,240.0,150.0,September 2022,1,0,1,6,مانیا,Ab.Es
aa51_ansari,Ali Ansari,Academic but not irrelevant,,7637.0,931.0,3221.0,November 2017,1,0,1,6,Academic but not irrelevant,Ali Ansari
abdulwadudkha12,Abdulwadud Khan,ليسانس فعلآ درافغانستان زندګي ميکونم,افغانستان,96.0,1443.0,13.0,October 2025,0,2,1,6,ليسانس فعلآ درافغانستان زندګي ميکونم,Abdulwadud Khan
abwlhbalhdathy,أبو لهب الحداثي,حفيد من أحفاد كفار ومشركي قريش,"Xanxerê, Brasil",10.0,207.0,83.0,April 2024,0,2,1,6,حفيد من أحفاد كفار ومشركي قريش,أبو لهب الحداثي
88sparber,Daniel Sparber,"1050 Wien, Jg 1988, sozial","Wien, Österreich",2.0,343.0,3.0,November 2023,2,2,2,6,"1050 Wien, Jg 1988, sozial",Daniel Sparber
_mriyim_,مریمم🦋,:)))),,131.0,114.0,1.0,April 2023,2,2,2,6,:)))),مریمم🦋
ahqyqty18486,Amir Mahdi,Is loading...!,,6.0,51.0,1.0,June 2023,2,2,2,6,Is loading...!,Amir Mahdi
akhavan_mina,Mina Akhavan,,,0.0,6.0,0.0,June 2015,2,2,2,6,,My Akhavans
alexbozmorty,Novak Djokovic Fans Australia,soccer fan,,3084.0,3193.0,1376.0,December 2013,0,2,0,6,soccer fan,Novak Djokovic Fans Australia
alikhani_reza,M.R.Alikhani,,,1.0,58.0,5.0,March 2015,1,0,1,6,,M.R. Alikhani
a16zcrypto,a16z crypto,We back bold entrepreneurs building the next internet.  Posts are not investment advice or an advertisement for investment services. See  a16z.com/disclosures,,0.0,511.0,7127.0,June 2022,0,2,0,6,We back bold entrepreneurs building the next internet.  Posts are not investment advice or an advertisement for investment services. See  a16z.com/disclosures,a16z crypto
433_uae2,عميد الرياضة,منصة رياضية إماراتية  تغطي الحدث محلياً وعالمياً,الامارات العربية المتحدة,0.0,178.0,5587.0,November 2020,0,2,0,6,منصة رياضية إماراتية  تغطي الحدث محلياً وعالمياً,عميد الرياضة
alimir43,ali mir,Freedom by the decision of God,,0.0,10.0,0.0,November 2023,1,0,1,6,Freedom by the decision of God,ali mir
aalmalki_10,A,Abdulelah AL-MalKi 𓅓,,4.0,91.0,36.0,November 2023,2,2,2,6,Abdulelah AL-MalKi 𓅓,A
2_ncqr,Cotton Headed Ninny Muggins,,,102.0,1586.0,287.0,March 2016,0,2,1,6,,Cotton Headed Ninny Muggins
alrthaan21,فيصل الرثعآن,,,382.0,842.0,1057.0,July 2016,0,2,1,6,,Faisal Al-Ratha'an
alireza4759,رضا,تکنیسین الکترونیک.فروش ونصب دوربینهای مداربسته و دزدگیر اماکن و سانترال تلفن.,,5.0,99.0,1732.0,February 2016,1,1,2,6,تکنیسین الکترونیک.فروش ونصب دوربینهای مداربسته و دزدگیر اماکن و سانترال تلفن.,رضا
2017siyasi,Dr siyasi,,,206.0,306.0,6949.0,March 2017,1,2,2,6,,Dr politics
alahmdii9,Ahmed,,"Al Batinah, Oman",3.0,80.0,26.0,December 2019,0,2,2,6,,Ahmed
_____zhang____,Mr. Zhang Wei / credit manager SINOPAC BANK,= 永豐銀行 Bank SinoPac 士東分行 bank.sinopac.com/sinopacBT/en/i …  永丰金控有限公司 惠誉评级中的实体。全球资本市场的信用评级、研究和分析。SinoPac FinancialHoldings Limited,hong kong,5.0,208.0,2.0,May 2025,0,2,1,6,= 永豐銀行 Bank SinoPac 士東分行 bank.sinopac.com/sinopacBT/en/i …  永丰金控有限公司 惠誉评级中的实体。全球资本市场的信用评级、研究和分析。SinoPac FinancialHoldings Limited,Mr. Zhang Wei / credit manager SINOPAC BANK
ala_tre6,A.,گاهی آروم گاهی پرشور،حد وسط اینجا معنا ندارد,,0.0,50.0,8.0,May 2024,1,2,2,6,گاهی آروم گاهی پرشور،حد وسط اینجا معنا ندارد,A.
ahmadi_ahmadii,bəmalu,,,21.0,155.0,173.0,March 2022,1,2,1,6,,good
0qcgdh3bdamfozf,هيثم عبده نعمان الحجري,,,80.0,218.0,3761.0,September 2021,0,2,1,6,,Haitham Abdo Noman Al-Hajri
_soommiii_,soosoo~,,,27.0,85.0,79.0,November 2021,1,2,1,6,,come on~
akbarghasemi62,Akbar Ghasemi,,,28.0,122.0,537.0,June 2022,1,2,1,6,,Akbar Ghasemi
ahimsaaaa,Ahimsa آهیمسا,,,12.0,61.0,128.0,September 2022,2,2,2,6,,Ahimsa Ahimsa
acetaminophen69,Acetaminophen,,,2.0,54.0,108.0,June 2025,1,2,1,6,,Acetaminophen
aecp_faecp,AECP,,,3686.0,287.0,5127.0,February 2016,0,2,0,6,,AECP
aboutparhammhb,P4rhumm,,G town,1543.0,498.0,5356.0,December 2021,1,2,1,6,,P4rhumm
agha_xavier2,خاویر پرز دکوئیار R.I.P,همواره مشروطه‌خواه. وفادار به: شاه، میهن، آزادی,روی در دیوار هجران,5940.0,665.0,1303.0,June 2018,1,2,1,6,"Always constitutionalist. Loyal to: king, country, freedom",Javier Perez Decoyar R.I.P
alparsai,Ali Parsai,"Soyez réalistes, demandez l'impossible.",Planet Earth,377.0,958.0,5809.0,November 2016,0,2,1,6,"Be realistic, ask for the impossible.",Ali Parsai
_ali_najjar_,علی نجار,او از پیروان م ح م د بن حسن بود,کهکشان راه شیری ، دست چپ,770.0,890.0,4161.0,December 2018,1,2,1,6,He was one of the followers of Muhammad bin Hassan,Ali Najjar
affgnl,AFFG,Great players need a Great Management,"Gelderland, Nederland",150.0,101.0,699.0,January 2017,0,2,0,6,Great players need a Great Management,AFFG
alecknowsads,Alec Lopez,Head of Production  @markhamyard,"St Petersburg, FL",81.0,271.0,941.0,September 2015,0,2,1,6,Head of Production  @markhamyard,Alec Lopez
_angry_n___,i N !,تا اطلاع ثانوی فقط #زن_زندگی_آزادی,!,149.0,160.0,4797.0,October 2015,1,0,1,6,"Until further notice, only #free_life_woman",i N !
9rcl7at9wzomubs,Мақсат Асылбеков,,,12.0,65.0,6.0,April 2021,0,2,1,6,,Maksat Asylbekov
4m2dvxbg7uptwhz,.,,,104.0,383.0,8.0,September 2021,0,2,1,6,,.
ahadisherko,SH.1990,,,47.0,241.0,34.0,September 2021,2,2,2,6,,SH.1990
80403b7197f4437,@Kaveh_Mesgarian,,,65.0,290.0,526.0,December 2014,1,2,1,6,,@Kaveh_Mesgarian
alijannatpour,Ali Jannatpour,,,35.0,249.0,1280.0,December 2014,1,2,1,6,,Ali Jannatpour
alireza_didani,Alireza,,,134.0,58.0,1154.0,May 2017,1,2,1,6,,He will take care of himself
akbarabasi13481,Akbar.A,,,51.0,91.0,1922.0,November 2016,1,1,1,6,,Akbar.A
ahsana30012,أبو محمد🇵🇸,امت گرا Internationalism#اللهم_عجل_لولیک_الفرج,,148.0,4060.0,757.0,February 2025,2,2,2,6,Ummat-oriented Internationalism,Abu Muhammad 🇵🇸
alamyn39470,محمد الامين الضبيبي,,,73.0,919.0,101.0,September 2025,0,2,1,6,,Muhammad Al-Amin Al-Dabibi
aboarab90547242,حبیبی محمد,,,61.0,777.0,175.0,November 2022,1,2,1,6,,Habibi Mohammad
__rumi22_,rumi,,,13.0,491.0,134.0,November 2023,2,2,2,6,,rumi
a_01_2024,Ali,,,48.0,454.0,159.0,February 2025,1,2,1,6,,Ali
ahoramazda39384,Ahora Mazda,,,28.0,308.0,526.0,March 2024,1,2,1,6,,Now Mazda
_ghazaltaleb,Ghazal,,,13.0,47.0,3115.0,February 2020,1,2,1,6,,Ghazal
ali_94355,a‌,,,0.0,49.0,12.0,March 2024,0,2,1,6,,a‌
alireza_kh29320,Alireza,,,29.0,509.0,15.0,August 2025,1,2,1,6,,He will take care of himself
akbarkhan025,Akbar kakar,pashtoonkhwa S O,جنوبی پښتونخوا کوټه,3.0,141.0,12.0,November 2025,0,2,1,6,pashtoonkhwa S O,Akbar grandpa
alirostami89168,Ali Rostami,,,7.0,73.0,14.0,December 2025,1,2,1,6,,Ali Rostami
ahmed17032001,Ahmed1379,,,1.0,137.0,20.0,August 2025,1,2,1,6,,Ahmed1379
adamfnward,Adam Ward,,,0.0,49.0,35.0,October 2023,0,2,1,6,,Adam Ward
ali1427_rad,Ali rad 109,,,0.0,119.0,27.0,November 2024,0,2,1,6,,But work 109
alisoleymaiii,مبارز صلح,,,13.0,244.0,57.0,February 2024,1,2,1,6,,Peace fighter
aliyu_hass50470,Aliyu Adam Hassan,,,6.0,588.0,7.0,July 2023,0,2,1,6,,Aliyu Adam Hassan
adaneabel3426,Abel Adane,,,6.0,190.0,13.0,December 2024,0,2,1,6,,Abel Adane
aliibeyranvand,Alireza Beyranvand,Iran National goalkeeper  @TeamMelliIran @persepolisfc,,0.0,28.0,52.0,April 2020,1,1,1,6,Iran National goalkeeper @TeamMelliIran @persepolisfc,Alireza Beyranvand
ali_ghm1993,Ali Ghiamy,,,7.0,669.0,19.0,July 2024,2,2,2,6,,Ali Ghiamy
adarehgharibi,Amirhosein Zandi darehgharibi,دکترای جامعه شناسی,,5.0,217.0,39.0,August 2025,1,1,1,6,PhD in Sociology,Amirhosein Zandi darehgharibi
ahmedjoia15116,Ahmed kahlid Joia,,,37.0,500.0,14.0,June 2024,0,2,1,6,,Ahmed kahlid Joia
_ipesarekhob,پِسَرِ خوبْ,,,899.0,1056.0,3112.0,August 2022,1,2,1,6,,good morning
alsynya1,أرض النفاق,,,220.0,1932.0,580.0,December 2021,0,2,1,6,,Land of hypocrisy
alastairmurra18,Alastair Murray,,,347.0,3178.0,154.0,March 2022,0,2,1,6,,Alastair Murray
a9b9e3m1,Ali Erfani,,,1.0,83.0,0.0,May 2021,2,2,2,6,,Ali Erfani
aghdadaash,آق داداش,,,1.0,161.0,29.0,April 2022,2,2,2,6,,Ah bro
ajmalzamani4,Ajmal Zamani,,,6.0,256.0,5.0,August 2022,0,2,1,6,,Ajmal Zamani
_sihelvi,İbn Kusay el Kerhani,sex felsefesi etik iyi sikiş felsefesi oncul anal kusay aşığı,,16.0,73.0,119.0,August 2025,0,2,1,6,sex philosophy ethics good fuck philosophy oncul anal kusay lover,Ibn Kusay el Kerhani
13virginiawoolf,ویرجینیا وولف مناطق محروم,,El Dorado,4064.0,673.0,2320.0,November 2016,1,0,1,6,,Virginia Woolf's underserved areas
abedimonfared1,"Reza Abedi, Psychology Expert",من یک ایرانی مسلمانم و به ایرانی‌بودن و مسلمان‌بودنم افتخار می‌کنم فالو = فالو بک در اسرع وقت,,1598.0,1688.0,2095.0,October 2021,1,2,1,6,I am an Iranian Muslim and I am proud to be Iranian and Muslim. Follow = Follow back as soon as possible.,"Reza Abedi, Psychology Expert"
akramsharifi,akram sharifi,Journalist /Foreign Policy,"Tehran, Iran",0.0,1591.0,1386.0,January 2013,1,1,1,6,Journalist /Foreign Policy,Akram Sharifi
abbasi_j_5,عباسی ۴,مهندس برق_عمران/کارشناس رسمی دادگستری/کنشگر و فعال اجتماعی و صنفی/آرزومند ایرانی آباد، شاد و قدرتمند,,1280.0,4321.0,2241.0,December 2022,1,1,1,6,"Electrical-civil engineer/judiciary official expert/activist and social and trade union activist/well-off, happy and powerful Iranian",Abbasi 4
about_shaamim,Shamim,,,1722.0,114.0,339.0,September 2022,1,2,1,6,,Shamim
__shim__shim,Sh!m@,,NY,5769.0,523.0,0.0,September 2017,1,0,1,6,,Sh!m@
akef1680,Akef,,,6.0,50.0,1261.0,August 2025,1,1,1,6,,Akef
ala_ti_ti,الا‌ تى‌تى,"Hello, I'm still here. All that's left of yesterday!",همه‌جا,2447.0,546.0,1400.0,October 2017,1,0,1,6,"Hello, I'm still here. All that's left of yesterday!",Until then
airwallex,Airwallex,Empowering modern businesses to grow beyond borders,"Melbourne, Victoria",9375.0,516.0,1755.0,December 2015,0,2,0,6,Empowering modern businesses to grow beyond borders,Airwallex
alinaghi2018,AliNaghi,,,5675.0,1284.0,1150.0,March 2018,1,0,1,6,,AliNaghi
alan1234454,ئالان,,,42.0,184.0,435.0,April 2024,1,2,1,6,,Alan
aliaydinfromaz,AliAydin,,,30.0,84.0,260.0,December 2024,0,2,1,6,,AliAydin
aanahelll,Atefeh,,,62.0,93.0,107.0,November 2022,1,2,1,6,,Atefeh
aaaaaaav69,Sasasaa,,,51.0,245.0,405.0,September 2024,0,2,1,6,,Will join
aghmamrez,آق‌ممرض,در آغوش کسشر برای دست‌به‌سرکردن اندوه,,3095.0,335.0,1307.0,October 2013,1,2,1,6,In the arms of Kesher to overcome the sadness,A pathogen
abubakarnu55384,Nura Abubakar,,,14.0,77.0,116.0,February 2025,0,2,1,6,,Nura Abubakar
ahmadisaye35320,sayed Ahmadi,,,80.0,304.0,1615.0,March 2025,0,2,1,6,,Sayed Ahmadi
ahangar_fa44154,fufu,,Mazandaran,9.0,49.0,507.0,September 2025,1,2,1,6,,continue
_garrulus,Garrulus,,,112.0,475.0,654.0,July 2025,2,2,2,6,,Chatter
_hasanbro,Hasan Bro,Muslim,,94.0,249.0,173.0,October 2025,2,2,2,6,Muslim,Hasan Bro
abedini_farzane,Farzane Abedini,,,79.0,177.0,3931.0,January 2023,1,2,1,6,,Farzane Abedini
2025_samuel,Dr . Samuel 2025 Samuel arockiasamy (Sam),,,50.0,786.0,19.0,November 2025,0,2,1,6,,Dr . Samuel 2025 Samuel arockiasamy (Sam)
almww10,almomo,,,19.0,776.0,9.0,October 2025,2,2,2,6,,almomo
ali_damghani_84,Alireza Damghani,دانشجوی علوم سیاسی دانشگاه تهران| Student of political science in UT| عضوی از خانواده حزب‌الله؛ یه جادی... از دیار امام رئوف(ع),,14.0,313.0,7.0,November 2024,1,1,1,6,Political science student of Tehran University Student of political science in UT A member of the Hezbollah family; Ye Jadi... from the land of Imam Rauf (a.s.),Alireza Damghani
ahlulbayt__313,Ahlul•Bayt ♡ 📚,Student of Ahlulbayt (A.S)   This Page Is For All tiktok.com/@the_great_muh …,,8520.0,5043.0,2370.0,October 2016,0,2,1,6,Student of Ahlulbayt (A.S)   This Page Is For All tiktok.com/@the_great_muh …,Ahlul•Bayt ♡ 📚
ahmadsamadi1974,Ahmad Samadi,"Senior Journalist  @IranInternational  TV  iranintl.com/en  @IranIntl_En  interested in EU, Germany, international&Iran affaires, Iaea, Iran nuclear",,5188.0,973.0,1979.0,February 2020,1,0,1,6,"Senior Journalist  @IranInternational  TV  iranintl.com/en  @IranIntl_En  interested in EU, Germany, international&Iran affaires, Iaea, Iran nuclear",Ahmad Samadi
ahali73975790a,Şahəli,,Azerbaijan,23.0,107.0,19.0,March 2020,0,2,1,6,,Branched
akbar50847775,Akbar,,,8.0,64.0,34.0,April 2020,1,2,1,6,,Akbar
_fatemeramezani,فاطم‌ه,,,9.0,24.0,540.0,March 2021,1,2,1,6,,Fatima
acovertcovfefe,The Doctor,"…and then, as the tale goes, there was a Question. The Oldest Question in the Universe: Who are you when there is No Grey Area?",United States,176.0,592.0,2790.0,January 2025,2,2,2,6,"…and then, as the tale goes, there was a Question. The Oldest Question in the Universe: Who are you when there is No Grey Area?",The Doctor
abidiparisa,Parisa Abidi,#Transgender #animal lover #Rebel #worker #Atheist #communist #Revolution,"Vancouver, British Columbia",1.0,0.0,5.0,January 2018,1,0,1,6,#Transgender #animal lover #Rebel #worker #Atheist #communist #Revolution,Parisa Abidi
31siye6,しろ,,,25.0,45.0,4406.0,October 2021,2,2,2,6,,white
adadpay,Ali Dadpay,Economist & Educator | A man who makes sense of the world through data and ideas Alum:  @UWM  |  @Virginia_Tech  | Sharif Univ. | Niavaran,"Texas, USA",756.0,463.0,1434.0,August 2024,1,0,1,6,Economist & Educator | A man who makes sense of the world through data and ideas Alum:  @UWM  |  @Virginia_Tech  | Sharif Univ. | Niavaran,Ali Dadpay
a_f_cebeci,Ali Fuat Cebeci,konu vatansa gerisi teferruat,Türkiye,9013.0,5337.0,0.0,May 2021,0,2,1,6,"If the subject is homeland, the rest is details",Ali Fuat Cebeci
alahwazireza,Alahwazi Ridha,,"Wien, Österreich",389.0,397.0,665.0,February 2017,1,0,1,6,,Alahwazi Rida
alex99889,alex,,iran,750.0,7499.0,3214.0,July 2019,2,2,2,6,,alex
aditya_shrinath,Aditya Shrinath,,"Jaipur, India",12.0,76.0,109.0,July 2019,0,2,1,6,,Aditya Shrinath
alyamaniyeen,313اليماني515,,"Georgia, USA",77.0,989.0,1686.0,February 2024,0,2,1,6,,313 Al-Yamani 515
adamant_85,AdamAnt,Up yours!,United States,32.0,304.0,1028.0,October 2025,0,2,1,6,Up yours!,AdamAnt
akram1445449,Akram,,,71.0,2043.0,14.0,January 2025,0,2,1,6,,Akram
1983ms13,Monkey,,"Dubai, United Arab Emirates",226.0,1945.0,2327.0,June 2024,1,0,1,6,,Monkey
alisajed465625,ALI SAJED,,,304.0,956.0,77.0,September 2025,2,2,2,6,,ALI SAYED
aleahmikul20525,Princess Queen Aalieyaah Aleah Alal,,,116.0,1678.0,59.0,December 2023,0,2,1,6,,Princess Queen Aalieyaah Aleah Alal
